title,author,isbn,publisher,chapter_number,chapter_title,section_number,content,reference
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,29,주의 만찬(성찬),4,"사적인 미사, 또는 사제나 다른 어떤 사람에게서 이 성례를 홀로 받는 것,1) 또는 잔을 회중에게 주지 않는 것,2) 성찬의 요소들을 숭배하는 일, 곧 숭배할 목적으로 이것들을 들어 올리거나, 이것들을 가지고 행진하는 일, 그 리고 신령한 용도라는 구실로 이것들을 보존하는 일 등은 모두 성찬의 본질 과 이것을 제정하신 그리스도의 뜻에 역행한다.3)",1) 고전 10:6. 2) 막 14:23; 고전 11:25~29. 3) 마 15:9.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,29,주의 만찬(성찬),5,"이 성례의 외적 요소들은 그리스도께서 제정하신 용도를 위해 합당 하게 구별될 때, 십자가에 달려 죽으신 그리스도와 관계된다. 이 관계에 따 라 종종 이 요소들은, 참으로 그러나 성례전적으로만, 이 요소들이 나타내는 실체의 이름 즉 그리스도의 몸과 피로 불린다.1) 그럼에도 이 요소들은 실체 와 본질에 있어서 전과 같이, 참으로 그리고 오직, 여전히 빵과 포도주 그대 로이다.2)",1) 마 26:26~28. 2) 고전 11:26~28; 마 26:29.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,29,주의 만찬(성찬),6,"빵과 포도주의 실체가, 사제의 축성이나 다른 어떤 방식에 의해서, 그리스도의 몸과 피의 실체로 변화한다고 주장하는 (일반적으로 화체설이라고 불리는) 이러한 교리는 성경뿐만 아니라 심지어 상식과 이성에도 반대되고, 성례의 본질을 파괴하며, 여러 가지 미신의 원인, 실로 역겨운 우상숭배의 원인이었고 지금도 그러하다.1)","1) 행 3:21; 고전 11:24~26; 눅 24:6, 39."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,29,주의 만찬(성찬),7,"합당한 수찬자들은 이 성례의 보이는 요소들을 외적으로 먹을 때,1) 십자가에 죽으신 그리스도와 그의 죽음으로 인한 모든 은택을 또한 믿음에 의하여 내적으로, 그리고 과연 실재적(實在的)으로 받아서 먹는다. 그러나 육적으로 그리고 육체로 먹는 것이 아니라 영적으로 먹는 것이다. 그리스도의 몸과 피는 빵이나 포도주 안에, 옆에, 또는 아래에, 육체로나 육적으로 있지 않다. 그럼에도 이 요소들 자체가 신자들의 외적인 감각에 현존하듯이, 그리스도의 몸과 피는 이 규례에 참여하는 신자의 믿음에 실재적으로 그러나 영적으로 현존한다.2)",1) 고전 11:28. 2) 고전 10:16.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,29,주의 만찬(성찬),8,무지하고 사악한 사람들은 이 성례에서 외적인 요소들을 받을지라도 요소들이 가리키는 실체를 받는 것은 아니다. 단지 성례에 합당하지 않게 참여함으로써 주님의 몸과 피에 대하여 죄를 범하여 스스로 정죄에 이른다. 그러므로 모든 무지하며 불경건한 사람들은 그리스도와의 교제를 누리기에 적합하지 않기 때문에 또한 주님의 식탁에도 참여하기에 합당하지 않다. 이들이 이런 상태에 머무는 한 이 거룩한 신비에 참여하거나1) 참여가 허락된다면2 이러한 일은 그리스도께 큰 죄를 짓는 것이다.,"1) 고전 11:27~29; 고후 6:14~16. 2) 고전 5:6~7, 13; 살후 3:6, 14~15; 마 7:6."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,30,교회 권징,1,교회의 왕이시며 머리이신 주 예수님께서 교회 정치를 국가 통치자의 손이 아니라 교회 직원들에게 맡기셨다.1) 마 28:18~20.,"1) 사 9:6~7; 딤전 5:17; 살전 5:12; 행 20:17~18; 히 13:7, 17, 24; 고전 12:28;"
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,30,교회 권징,2,"이 교회 직원들에게 천국 열쇠들이 위임되었다. 이 열쇠들의 힘으로 이들은 사안별로 죄를 그대로 두거나 사할 권세를 갖는다. 필요에 따라, 회개하지 않는 죄인에게는 말씀과 권징에 의하여 천국 문을 닫을 권세를 가지며, 또한 회개하는 죄인에게는 복음 사역에 의하여 그리고 해벌에 의하여 천국 문을 열 권세를 갖는다.1)",1) 마 16:19; 마 18:17~18; 요 20:21~23; 고후 2:6~8.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,30,교회 권징,3,"교회 권징이 필요한 목적은 죄를 범한 형제들을 교정하여 얻기 위함이며, 다른 사람들이 유사한 죄를 범하지 않도록 하기 위함이고, 누룩이 온 덩어리에 퍼지지 않도록 제거하기 위함이며, 그리스도의 명예와 복음에 대한 거룩한 고백을 지키기 위함이다. 그리고 확실히 드러난 완고한 범죄자들에게 하나님의 언약과 그 인장들이 모독을 받도록 내버려둘 경우 교회에 마땅히 임하게 될 하나님의 진노를 면하기 위함이다.1)",1) 고전 5:1~13; 딤전 5:20; 마 7:6; 딤전 1:20; 고전 11:27~34; 유 23절.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,30,교회 권징,4,"이러한 목적을 더 잘 실현하기 위하여 교회 직원들은 당사자의 범죄 와 과실의 성질에 따라 견책, 일시적 수찬정지, 그리고 출교의 절차를 진행 해야 한다.1)","1) 살전 5:12; 살후 3:6, 14~15; 고전 5:4~5, 13; 마 18:17; 딛 3:10."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,31,대회와 공의회,1,"더 나은 교회 정치와 건덕을 위하여, 일반적으로 대회 또는 공의회라 고 불리는 교회 회의가 있어야 한다.1)","1) 행 15:2, 4, 6."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,31,대회와 공의회,2,"국가 통치자가 신앙 문제에 대해 상의하고 조언을 구하기 위하여 목 사들과 다른 적합한 사람들로 구성된 대회를 합법하게 소집할 수 있다.1) 그 러나 만약 국가 통치자가 교회에 대한 공공연한 대적자라면, 그리스도의 목 사들도 자신들의 직무의 권한을 가지고 자체적으로 회의를 열어 모일 수 있 으며, 또는 교회들로부터 받은 위임에 근거하여 다른 적합한 사람들과 함께 모일 수 있다.2)","1) 사 49:23; 딤전 2:1~2; 대하 19:8~11; 29~30장; 마 2:4~5; 잠 11:14. 2) 행 15:2, 4, 22~23, 25."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,31,대회와 공의회,3,"대회와 공의회가 수종 드는 사역은 신앙의 논쟁들과 양심의 문제들 을 결정하는 일, 하나님께 드리는 공예배의 더 나은 순서와 하나님의 교회 를 다스리기 위한 일을 위한 규칙과 지침을 제정하는 일, 또한 잘못된 행정 사안에 대한 불만을 접수하는 일, 그리고 이 사안을 권위 있게 결정하는 일이다. 이 결정과 판결이 하나님의 말씀에 일치한다면 존경과 복종으로 받아 들여야 한다. 이 결정과 판결이 하나님의 말씀과 일치하기 때문만이 아니라, 또한 이것들이 하나님의 말씀에서 명하신 하나님의 규례라고 판단한 권세 때문에 그렇게 해야 한다.1)","1) 행 15:15, 19, 24, 27~31; 16:4; 마 18:17~20."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,31,대회와 공의회,4,"사도 시대 이래로, 전체적으로든지 개별적으로든지 모든 대회나 공 의회는 오류를 범할 수 있으며 많은 회의가 오류를 범했다. 그러므로 이 회 의들은 신앙과 행위의 규칙이 되어서는 안 되며 도움이 되는 것으로만 여겨 야 한다.1)",1) 엡 2:20; 행 17:11; 고전 2:5; 고후 1:24.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,31,대회와 공의회,5,"대회와 공의회는 교회에 관한 것 이외에 어떠한 것도 다루거나 결정 해서는 안 되고, 국가에 속한 시민사회의 문제에 관여해서는 안 된다. 단, 특 별한 경우에 겸손히 청원하는 방식으로 관여할 수 있다. 또는 국가 통치자가 조언을 요청한다면 양심을 만족시키는 조언의 방식으로 관여할 수 있다.1)",1) 눅 12:13~14; 요 18:36.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,32,사람의 사후 상태와 죽은 자의 부활,1,"사람의 몸은 죽은 후에 흙으로 돌아가 썩음을 당한다.1) 그러나 (죽지 도 않으며 잠자지도 않는) 영혼은 불멸성을 가지므로 영혼을 주신 하나님 께로 즉시 돌아간다.2) 의인의 영혼은, 이때 완전히 거룩하게 되어, 가장 높 은 하늘에 받아들여진다. 이곳에서 이들은 자신들의 몸의 완전한 구속을 기 다리면서3) 빛과 영광 가운데 하나님의 얼굴을 뵙는다. 그러나 악인의 영혼 은 지옥에 던져져 큰 날의 심판을 받기까지 그곳에서 고통과 칠흑 같은 어둠 가운데 거한다.4) 몸에서 분리된 영혼들의 장소로 이 두 곳 외에 성경은 어떤 곳도 인정하지 않는다.","1) 창 3:19; 행 13:36. 2) 눅 23:43; 전 12:7. 3) 히 12:23; 고후 5:1, 6, 8; 빌 1:23; 행 3:21; 엡 4:10. 4) 눅 16:23~24; 행 1:25; 유 1:6~7; 벧전 3:19."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,32,사람의 사후 상태와 죽은 자의 부활,2,"마지막 날에, 살아 있는 자들은 죽지 않을 것이며 단지 변화될 것이 다.1) 그리고 모든 죽은 자들은, 비록 질적으로는 다르지만, 다른 몸이 아닌 바로 자기 자신의 몸으로 부활할 것이다. 그리고 그 몸은 자신의 영혼과 다 시 결합하여 영원히 하나로 있을 것이다.2)",1) 살전 4:17; 고전 15:51~52. 2) 욥 19:26~27; 고전 15:42~44.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,32,사람의 사후 상태와 죽은 자의 부활,3,"악인의 몸은 그리스도의 능력으로 말미암아 부활하여 수치를 당하게 될 것이다. 반면에 의인의 몸은 그리스도의 성령으로 말미암아 부활하여 영 광에 이르게 될 것이며, 그리스도 그분의 영광스러운 몸의 형체와 같이 변화 될 것이다.1)",1) 행 24:15; 요 5:28~29; 고전 15:42; 빌 3:21.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,33,최후의 심판,1,"하나님께서 예수 그리스도를 통하여 세상을 공의로 심판하실 한 날 을 정하셨다.1) 성부 하나님께서는 예수 그리스도께 모든 권세와 심판하는 권한을 주셨다.2) 그날에, 타락한 천사들이 심판받을 뿐만 아니라,3) 지상에 서 살았던 모든 사람도 또한 그리스도의 심판대 앞에 나타나, 자신들의 생 각과 말과 행위를 고하고, 선악 간에 자신의 몸으로 행한 것을 따라 받을 것 이다.4)","1) 행 17:31. 2) 요 5:22, 27. 3) 고전 6:3; 유 1:6; 벧후 2:4. 4) 고후 5:10; 전 12:14; 롬 2:16; 14:10, 12; 마 12:36~37."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,33,최후의 심판,2,"하나님께서 정하신 목적은 선택된 자들의 영원한 구원에서 자신의 긍휼의 영광을 나타내시고, 사악하고 불순종하는 유기된 자들의 정죄에서 자신의 공의의 영광을 나타내시는 것이다. 그때 의인들은 영원한 생명에 들 어가 주님의 임재로부터 나오는 충만한 기쁨과 새롭게 됨을 받을 것이다. 그 러나 하나님을 알지 못하며 예수 그리스도의 복음에 순종하지 않은 악인들 은 영원한 고통 속에 던져지고, 주님의 임재와 그분의 능력의 영광을 떠나 영원한 멸망의 형벌을 받을 것이다.1)",1) 마 25:31~46; 롬 2:5~6; 9:22~23; 마 25:21; 행 3:19; 살후 1:7~10.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,33,최후의 심판,3,"모든 사람이 죄짓는 일을 두려워하도록, 또한 경건한 자들이 역경 속에서 더 큰 위로를 얻도록, 그리스도께서는 심판 날이 있음을 우리가 분명히 확신하기를 원하신다.1) 그렇지만 주님께서 이날을 모르게 하실 것이다. 이는 주님께서 언제 오실지 모르기 때문에 사람들이 육적인 안전감을 일체 떨쳐버리고 항상 깨어 있도록, 그리고 다음과 같이 말할 준비가 항상 되어 있도록 하기 위함이다. “오시옵소서, 주 예수여 속히 오시옵소서, 아멘.”2)","1) 벧후 3:11, 14; 고후 5:10~11; 살후 1:5~7; 눅 21:27~28; 롬 8:23~25. 2) 마 24:36, 42~44; 막 13:35~37; 눅 12:35~36; 계 22:20."
